customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
0303-UNCIP,0,Male,0,0,0,41,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,2.14
0303-WMMRN,0,Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,86.05,0.63
0305-SQECB,0,Female,0,0,1,11,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,36.05,402.6,1.18
0306-JAELE,1,Male,0,0,0,5,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.4,3.16
0307-BCOPK,0,Female,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.05,326.65,0.63
0308-GIQJT,0,Male,1,0,0,71,1,1,Fiber optic,0,1,0,1,1,1,One year,0,Bank transfer (automatic),105.75,7382.85,3.47
0308-IVGOK,0,Female,0,0,0,11,0,0,DSL,0,1,1,1,0,0,One year,1,Credit card (automatic),40.4,422.6,1.33
0310-MVLET,1,Female,0,1,1,61,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,6010.05,3.26
0310-SUCIN,0,Female,0,1,0,71,1,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.1,2.79
0310-VQXAM,0,Male,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,178.8,0.65
0311-QYWSS,0,Female,0,0,0,6,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.45,314.6,1.62
0311-UNPFF,1,Female,0,0,0,26,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,2.92
0314-TKOSI,0,Female,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,1.81
0315-LVCRK,0,Male,0,0,0,11,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,84.8,888.75,2.79
0318-QUUOB,1,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.55,2.65
0318-ZOPWS,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.15,973.35,0.66
0319-QZTCO,0,Female,0,1,1,3,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),58.7,168.6,1.93
0320-DWVTU,0,Female,0,0,0,53,1,0,Fiber optic,1,1,1,1,0,1,Two year,0,Mailed check,99.5,5424.25,3.27
0320-JDNQG,1,Male,0,1,1,23,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,99.85,2331.3,3.28
0322-CHQRU,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.5,1.49
0322-YINQP,1,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,1.59
0323-XWWTN,0,Male,0,0,1,3,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,26.4,121.25,0.87
0324-BRPCJ,1,Female,1,1,0,68,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,3.29
0325-XBFAC,1,Male,0,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.7,740.3,3.11
0326-VDYXE,0,Female,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,6982.5,3.21
0327-WFZSY,0,Male,0,1,1,39,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Electronic check,100.0,3835.55,3.29
0328-GRPMV,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,2.3
0328-IBUPK,0,Female,0,1,1,51,0,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),34.2,1782.0,1.12
0329-GTIAJ,1,Female,0,0,0,3,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,97.9,315.3,3.22
0330-BGYZE,0,Male,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),102.5,6157.6,3.37
0330-IVZHA,1,Female,0,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.15,2.3
0334-GDDSO,1,Male,1,0,0,3,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.35,233.7,2.67
0334-ZFJSR,0,Female,0,1,0,55,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.05,3462.1,2.17
0336-KXKFK,0,Male,0,0,0,72,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),61.2,4390.25,2.01
0336-PIKEI,0,Male,1,1,0,72,1,0,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),74.4,5360.75,2.44
0337-CNPZE,1,Female,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.3,4443.45,3.49
0343-QLUZP,0,Male,0,0,0,60,0,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),39.6,2424.5,1.3
0345-HKJVM,1,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.6,2.93
0345-XMMUG,0,Female,0,1,0,46,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.9,4854.3,3.58
0347-UBKUZ,0,Female,0,0,0,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,320.45,0.65
0348-SDKOL,1,Female,0,1,0,58,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),102.1,5885.4,3.35
0354-VXMJC,0,Male,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,426.65,0.64
0354-WYROK,1,Female,1,1,1,31,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.9,2911.3,3.25
0356-ERHVT,0,Male,0,1,0,11,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,1.51
0356-OBMAC,0,Female,1,0,0,56,1,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.3,3.28
0357-NVCRI,0,Female,0,0,1,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,471.7,0.66
0361-HJRDX,0,Female,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539.6,2.11
0362-RAOQO,0,Female,0,0,0,40,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,830.25,0.65
0362-ZBZWJ,1,Male,0,0,0,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,3067.2,2.79
0363-QJVFX,1,Male,0,0,0,32,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3432.9,3.55
0363-SVHYR,0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.8,2.85
0365-BZUWY,0,Male,0,1,0,17,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.5,3.37
0365-GXEZS,0,Male,0,1,0,18,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,1468.75,2.57
0365-TRTPY,0,Female,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,3.0
0366-NQSHS,0,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,46.35,0.64
0369-ZGOVK,0,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992.2,2.31
0373-AIVNJ,0,Male,0,0,0,9,0,0,DSL,1,1,1,0,0,0,One year,0,Mailed check,39.55,373.0,1.3
0374-AACSZ,0,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,1.65
0374-FIUCA,0,Male,0,1,0,65,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.4,1414.45,0.67
0374-IOEGQ,0,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,1.47
0375-HVGXO,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,34.7,34.7,1.14
0376-OIWME,0,Male,0,1,0,36,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,93.6,3366.05,3.07
0376-YMCJC,1,Male,0,0,0,23,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,1943.2,2.98
0377-JBKKT,0,Male,0,1,1,22,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,57.95,1271.8,1.9
0378-CJKPV,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,7965.95,3.68
0378-NHQXU,1,Female,0,1,1,17,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,88.25,1460.65,2.9
0378-TOVMS,1,Female,0,0,0,3,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,272.2,2.82
0378-XSZPU,1,Male,0,1,0,58,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.8,1.98
0379-DJQHR,0,Male,0,1,1,67,1,0,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),81.35,5398.6,2.67
0380-NEAVX,0,Male,1,0,0,34,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,99.85,3343.15,3.28
0380-ZCSBI,0,Male,0,0,0,10,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,198.7,0.66
0383-CLDDA,0,Female,0,0,0,69,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,5897.4,2.8
0384-LPITE,0,Male,0,0,0,40,0,0,DSL,1,1,1,0,1,1,One year,0,Credit card (automatic),62.05,2511.55,2.04
0384-RVBPI,0,Male,0,0,0,20,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Credit card (automatic),64.4,1398.6,2.12
0386-CWRGM,0,Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,967.85,0.64
0388-EOPEX,1,Female,0,1,0,2,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,139.4,2.44
0390-DCFDQ,1,Female,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,2.31
0392-BZIUW,0,Female,0,1,0,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,7589.8,3.45
0394-YONDK,0,Male,0,1,1,70,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.15,1790.15,0.83
0396-HUJBP,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,44.4,0.63
0396-UKGAI,0,Male,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,1284.2,1.82
0396-YCHWO,0,Male,0,1,0,36,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.4,3474.2,3.13
0397-GZBBC,1,Male,1,1,0,59,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.85,5574.75,3.08
0397-ZXWQF,0,Male,0,0,0,67,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,1430.95,0.67
0401-WDBXM,0,Male,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,7542.25,3.47
0402-CQAJN,1,Female,0,0,0,37,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,3.35
0402-OAMEN,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1709.1,0.8
0404-AHASP,0,Male,0,1,0,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1421.9,0.65
0404-SWRVG,1,Male,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,229.55,2.44
0406-BPDVR,1,Female,1,1,0,54,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,3.33
0407-BDJKB,1,Male,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.75,5742.9,3.15
0409-WTMPL,0,Female,0,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),110.65,6526.65,3.64
0410-IPFTY,0,Female,0,1,0,31,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,2674.15,2.75
0411-EZJZE,0,Female,0,0,0,3,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,60.25,170.5,1.98
0412-UCCNP,0,Male,0,0,0,55,1,0,DSL,1,0,1,1,0,0,Two year,1,Electronic check,59.2,3175.85,1.94
0415-MOSGF,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,1.46
0419-YAAPX,0,Male,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),85.3,4297.95,2.8
0420-BWTPW,1,Male,0,0,1,8,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.5,215.2,0.84
0420-HLGXF,0,Female,1,0,0,39,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,4036.0,3.28
0420-TXVSG,0,Male,0,1,0,66,1,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),66.1,4428.45,2.17
0422-OHQHQ,0,Female,0,1,1,15,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.55,295.95,0.68
0422-UXFAP,0,Female,0,1,0,51,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,98.85,4947.55,3.25
0423-UDIJQ,0,Male,1,0,0,9,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,49.2,447.9,1.62
0426-TIRNE,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,0.69
0428-AXXLJ,0,Male,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.5,516.3,0.64
0428-IKYCP,0,Male,0,1,0,22,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,2.86
0430-IHCDJ,0,Male,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.0,749.25,1.61
0431-APWVY,1,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.1,2598.95,2.96
0432-CAJZV,0,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,90.7,237.65,2.98
0434-CSFON,0,Female,0,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,4707.1,3.3
0436-TWFFZ,0,Female,0,0,0,67,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,85.25,5714.2,2.8
0439-IFYUN,0,Female,1,0,0,18,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,1294.6,2.45
0440-EKDCF,0,Male,0,1,0,62,1,0,DSL,0,1,1,1,0,0,Two year,1,Credit card (automatic),60.15,3753.2,1.98
0440-MOGPM,0,Female,0,0,0,41,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,80.55,3263.9,2.65
0440-QEXBZ,0,Female,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.1,1.65
0440-UEDAI,0,Female,0,0,0,53,1,0,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),94.45,5042.75,3.1
0442-TDYUO,0,Male,0,1,0,48,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.05,1036.0,0.66
0442-ZXKVS,0,Female,1,1,0,54,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,6431.05,3.8
0447-BEMNG,1,Female,0,1,0,48,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,1.49
0447-RXSGD,0,Male,0,0,0,24,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,3.27
0448-YZNZE,0,Male,1,1,0,27,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,2510.2,3.14
0454-OKRCT,0,Male,0,0,0,33,1,0,Fiber optic,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2651.1,2.65
0455-ENTCR,0,Male,0,1,0,66,1,1,DSL,1,1,0,1,1,1,Two year,0,Electronic check,85.25,5538.35,2.8
0455-XFASS,0,Female,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,200.2,2.28
0458-HEUZG,0,Female,0,0,0,13,0,0,DSL,0,0,1,1,0,0,Two year,0,Mailed check,35.4,450.4,1.16
0459-SPZHJ,0,Male,0,1,1,63,1,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),83.5,5435.0,2.74
0461-CVKMU,1,Female,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,83.8,1900.25,2.75
0463-TXOAK,0,Male,0,0,1,52,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.6,1334.5,0.84
0463-WZZKO,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.75,67.1,0.68
0463-ZSDNT,0,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),56.75,503.25,1.86
0464-WJTKO,0,Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1460.85,0.66
0468-YRPXN,0,Male,0,0,0,29,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),98.8,2807.1,3.25
0471-ARVMX,0,Female,1,1,0,62,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,104.85,6312.9,3.44
0471-LVHGK,1,Male,0,1,0,41,1,1,DSL,0,0,1,0,1,1,One year,1,Electronic check,73.0,3001.2,2.4
0475-RIJEP,1,Male,0,0,0,43,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,77.85,3365.85,2.56
0479-HMSWA,0,Female,0,0,1,26,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,105.45,2715.3,3.46
0480-BIXDE,0,Female,0,1,0,19,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.8,1743.05,3.18
0480-KYJVA,0,Female,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.25,1784.5,0.8
0481-SUMCB,0,Female,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),102.15,4735.35,3.36
0484-FFVBJ,0,Male,0,0,0,32,1,0,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),64.85,2010.95,2.13
0484-JPBRU,0,Male,0,0,0,41,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.25,996.45,0.83
0485-ZBSLN,0,Male,0,1,1,65,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),24.75,1715.1,0.81
0486-HECZI,1,Male,0,1,0,55,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,96.75,5238.9,3.18
0486-LGCCH,0,Male,0,1,1,11,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.65,225.75,0.65
0487-CRLZF,0,Female,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.45,3721.9,2.45
0487-RPVUM,0,Male,0,1,0,61,1,1,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,3.27
0487-VVUVK,0,Male,0,1,1,25,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.15,477.6,0.63
0488-GSLFR,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.5,69.5,2.28
0489-WMEMG,0,Female,0,0,1,23,1,0,DSL,0,0,0,1,0,0,One year,1,Electronic check,49.45,1119.35,1.62
0491-KAPQG,0,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.7,1558.7,2.42
0495-RVCBF,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.7,79.7,2.62
0495-ZBNGW,1,Male,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.95,2.62
0496-AHOOK,0,Male,0,1,0,24,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),74.4,1712.9,2.44
0504-HHAPI,1,Female,1,0,0,27,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),88.3,2467.75,2.9
0505-SPOOW,0,Female,0,1,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.8,1397.65,0.65
0506-LVNGN,1,Female,1,0,0,5,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.55,349.65,2.48
0506-YLVKJ,0,Male,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.2,917.45,0.66
0508-OOLTO,0,Female,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.65,135.75,2.35
0508-SQWPL,0,Female,0,1,1,57,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.1,1087.7,0.66
0510-EXSMQ,0,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.05,651.5,2.27
0511-JTEOY,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,71.1,71.1,2.34
0512-FLFDW,0,Female,1,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.5,6029.0,3.3
0513-RBGPE,0,Male,0,1,1,37,1,1,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),62.8,2278.75,2.06
0515-YPMCW,1,Male,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,2.31
0516-OOHAR,0,Male,0,1,1,28,1,0,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),100.35,2799.0,3.3
0516-QREYC,0,Female,1,0,0,24,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.3,459.95,0.67
0516-UXRMT,0,Female,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,One year,1,Electronic check,92.05,5755.8,3.02
0516-VRYBW,1,Female,0,0,1,18,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.15,390.85,0.66
0516-WJVXC,1,Female,0,0,0,5,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.2,308.25,1.78
0519-DRGTI,0,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,442.6,0.67
0519-XUZJU,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.75,70.75,2.32
0520-FDVVT,1,Male,0,0,0,35,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),102.35,3626.1,3.36
0523-VNGTF,0,Female,1,0,0,52,0,0,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50.5,2566.3,1.66
0524-IAVZO,1,Female,0,1,0,30,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,2624.25,2.79
0526-SXDJP,0,Male,0,1,0,72,0,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),42.1,2962.0,1.38
0529-ONKER,1,Male,1,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.65,1146.65,2.49
0530-HBKHZ,0,Female,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,0.81
0530-IJVDB,0,Male,0,0,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,114.6,7882.5,3.76
0531-XBKMM,0,Male,0,0,1,66,1,1,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),65.7,4378.9,2.16
0531-ZZJWQ,0,Male,1,1,0,55,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.0,4052.4,2.43
0533-BNWKF,1,Female,1,1,0,55,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.45,4874.7,2.81
0533-UCAAU,0,Male,1,1,0,57,1,1,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),71.1,4140.1,2.34
0534-JRNIG,0,Female,0,0,0,6,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.55,536.4,3.07
0536-ACXIP,0,Female,0,1,0,72,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,109.55,8165.1,3.6
0536-BGFMZ,0,Female,0,1,0,28,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.5,563.05,0.67
0536-ESJEP,0,Male,0,1,0,54,1,0,DSL,1,1,0,0,1,1,Two year,1,Bank transfer (automatic),74.55,4191.45,2.45
0537-QYZZN,0,Male,1,1,1,24,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.85,1857.75,2.62
0541-FITGH,0,Female,0,1,0,2,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Mailed check,62.15,113.1,2.04
0542-YUDZL,0,Female,0,1,1,14,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.55,372.45,0.84
0547-HURJB,0,Male,0,0,1,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),21.05,235.8,0.69
0548-BCTNE,0,Male,0,0,0,48,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),106.1,5082.8,3.49
0549-CYCQN,0,Male,1,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Bank transfer (automatic),79.6,3974.7,2.61
0550-DCXLH,0,Male,0,0,0,13,1,0,DSL,0,1,0,1,1,1,Month-to-month,0,Mailed check,73.35,931.55,2.41
0556-FJEGU,0,Male,0,0,0,58,1,0,DSL,0,1,1,1,1,0,Two year,0,Bank transfer (automatic),70.1,4048.95,2.3
0557-ASKVU,0,Female,0,1,1,18,1,0,DSL,0,0,1,1,0,0,One year,1,Credit card (automatic),54.4,957.1,1.79
